area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
11100,"Amarillo, TX",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,60,25.6,0.494,0.39,,25.23,52470,3.5,16.17,19.68,23.3,29.44,37.34,33630,40930,48460,61240,77660,,
11100,"Amarillo, TX",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,360,13,3.136,0.71,,22.16,46090,2.6,13.69,17.17,21.58,26.38,31.42,28470,35710,44880,54860,65360,,
11100,"Amarillo, TX",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,210,15.3,1.786,0.74,,38.56,80210,2.2,26.89,32.19,39.01,45.28,49.03,55920,66950,81140,94180,101980,,
11100,"Amarillo, TX",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,120,23.5,1.021,0.75,,48.5,100880,15.2,28.86,33.28,38.77,59.65,90.34,60040,69220,80650,124070,187910,,
11100,"Amarillo, TX",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,190,15.4,1.649,0.17,,52.15,108480,7.1,29.22,36.6,49.04,63.5,77.26,60780,76130,102010,132080,160710,,
11100,"Amarillo, TX",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,80,21.8,0.72,0.27,,37.69,78400,9.6,19.3,26.65,35.64,47.55,59.64,40140,55430,74120,98900,124050,,
11100,"Amarillo, TX",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,**,**,**,**,,16.69,34710,3.3,10.9,13.11,16.5,20.11,23.22,22670,27270,34320,41840,48300,,
11180,"Ames, IA",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,180,22.9,4.118,1.39,,42.54,88480,6.9,11.73,29.37,44.21,54.78,65.08,24400,61080,91960,113940,135360,,
11180,"Ames, IA",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1650,24.3,36.741,1.19,,36.67,76280,3.1,20.69,26.96,34.47,44.29,54.98,43040,56070,71690,92130,114360,,
11180,"Ames, IA",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,440,21.1,9.797,2.44,,40.06,83320,5.7,26.53,32.03,38.82,47.77,57.42,55190,66630,80740,99350,119440,,
11180,"Ames, IA",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,**,**,**,**,,36.56,76030,2.3,26.07,28.36,33.68,42.99,49.99,54220,58990,70050,89410,103980,,
11180,"Ames, IA",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,190,19.2,4.223,3.34,,25.56,53160,3.8,18.8,21.54,25.46,29.13,32.14,39090,44800,52970,60590,66850,,
11180,"Ames, IA",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,180,35.4,3.92,0.89,,28.12,58480,4.3,17.05,20.57,27.35,35.3,38.95,35460,42780,56890,73420,81020,,
11180,"Ames, IA",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,**,**,**,**,,55.19,114780,6,35.25,41.63,56.27,66.2,76.71,73310,86580,117050,137690,159550,,
11180,"Ames, IA",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,120,36.8,2.704,1.12,,34.02,70760,3,25.55,30.02,33.99,37.77,43.86,53150,62440,70710,78560,91220,,
11180,"Ames, IA",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,**,**,**,**,,34.65,72080,5.9,25.15,27.31,32.24,41.69,48.65,52310,56790,67050,86720,101180,,
11180,"Ames, IA",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,330,14.5,7.307,0.76,,38.12,79300,5.2,20.44,28.54,37.57,44.82,51.64,42520,59370,78150,93220,107410,,
11180,"Ames, IA",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,110,38.5,2.528,0.94,,51.93,108020,8.5,27.51,34.3,44.85,70.1,94.96,57220,71350,93280,145800,197520,,
11180,"Ames, IA",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,40,11.6,0.926,0.9,,17.48,36360,2.8,14.05,15.84,17.46,19.07,21.8,29230,32940,36310,39670,45330,,
11260,"Anchorage, AK",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,300,6.8,1.737,0.59,,54.36,113080,2.3,34.59,43.11,52.56,63.77,78.65,71950,89670,109330,132650,163590,,
11260,"Anchorage, AK",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,3280,8.9,18.769,0.61,,39.3,81740,2.2,20.86,27.21,37.11,48.15,60.2,43380,56600,77180,100140,125210,,
11260,"Anchorage, AK",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,430,23.5,2.471,0.62,,37.35,77690,5.2,20.18,26.35,36.86,46.92,56.52,41960,54810,76660,97600,117560,,
11260,"Anchorage, AK",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,40,32.9,0.215,0.25,,48.98,101870,10.4,28.85,33.41,42.48,65.93,77.48,60010,69490,88360,137130,161150,,
11260,"Anchorage, AK",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,300,44.2,1.718,1.36,,27.7,57620,5.8,16.04,19.66,26.25,32.16,45.4,33350,40890,54610,66890,94440,,
11260,"Anchorage, AK",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,440,10.5,2.527,0.57,,29.26,60850,2.1,19.95,23.29,27.62,33.69,40.46,41490,48450,57460,70070,84150,,
11260,"Anchorage, AK",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,70,32.7,0.381,0.37,,44.1,91730,8.1,17.66,23.73,45.77,57.48,70.75,36730,49350,95210,119570,147150,,
11260,"Anchorage, AK",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,580,20.4,3.315,1.37,,38.58,80250,4.8,23.65,29.5,36.7,47.06,57.88,49200,61350,76340,97890,120380,,
11260,"Anchorage, AK",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,360,15.5,2.041,1.5,,42.8,89020,2.6,25.4,33,40.75,50.41,61.38,52840,68640,84750,104850,127660,,
11260,"Anchorage, AK",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,230,22.9,1.332,0.14,,53.06,110370,9.6,32.31,40.11,48.02,61.86,81.04,67210,83430,99890,128680,168570,,
11260,"Anchorage, AK",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,470,9.3,2.672,1,,47.78,99380,5.4,27.24,38.22,45.63,54.43,71.51,56650,79500,94900,113220,148730,,
11260,"Anchorage, AK",4,0,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,50,46.6,0.262,0.57,,60.12,125060,7.8,37.21,51.26,59.94,73.31,82.75,77400,106610,124670,152490,172110,,
11260,"Anchorage, AK",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,90,45.3,0.521,0.78,,22.69,47190,5.1,14.41,18.27,22.7,27.27,30.95,29970,38010,47220,56720,64370,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,990,8.6,4.4,1.49,,65.73,136720,2.6,40.4,50.87,61.98,77.1,95.41,84030,105820,128920,160360,198450,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,8810,3,39.336,1.27,,36.71,76360,3.1,17.72,24.45,35.34,47.15,58.53,36860,50860,73500,98070,121740,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,660,8.5,2.963,0.74,,39.27,81680,1.7,26.48,32.1,38.67,46.4,53.48,55090,66780,80430,96510,111240,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,130,4.5,0.592,0.69,,48.96,101830,2.7,31.01,37.38,47.98,60.23,71.54,64500,77750,99800,125270,148800,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,80,24,0.362,0.29,,27.65,57510,5.6,19.11,21.48,25.43,30.81,42.17,39740,44680,52900,64090,87700,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,2040,5.8,9.089,2.06,,23.2,48260,4.5,11.69,17.01,22.25,29.03,35.66,24320,35390,46290,60380,74160,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,180,29.2,0.786,0.76,,47.19,98160,7.6,20.92,34.76,49.83,60.49,72.13,43510,72300,103650,125820,150040,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,420,4.6,1.897,0.79,,37.4,77790,1.7,26.73,30.73,36.65,43.99,49.96,55590,63920,76230,91500,103910,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,320,16.3,1.448,1.07,,33.82,70340,9.4,16.37,19.7,33.18,46.27,54.25,34050,40970,69020,96240,112830,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,3280,6,14.648,1.53,,44.72,93020,2.7,25.48,34.27,43.87,54.34,63.74,53000,71280,91240,113030,132570,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,670,18,2.978,1.11,,33.69,70070,5.2,20.34,23.04,29.9,41.87,55.93,42300,47920,62190,87100,116340,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,200,14.4,0.903,4.17,,*,126230,5.9,*,*,*,*,*,39890,90700,121470,153840,207020,TRUE,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,**,**,**,**,,20.03,41670,5.4,13.7,16.76,20.35,23.25,25,28490,34860,42320,48360,52000,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,280,17.5,1.239,1.2,,21.37,44450,4.4,12.89,15.71,21.09,25.39,30.26,26810,32680,43880,52820,62930,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,160,44,0.73,4.2,,26.56,55250,11,15.6,20.19,27.67,33.08,36.83,32450,42000,57560,68800,76600,,
11500,"Anniston-Oxford-Jacksonville, AL",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,370,9.5,8.509,0.27,,33.12,68900,4.3,19.83,25.87,31.02,38.81,48.6,41240,53810,64520,80720,101080,,
11500,"Anniston-Oxford-Jacksonville, AL",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,80,30.1,1.896,0.47,,37.48,77960,3.1,27.14,30.4,35.13,40.36,49.29,56450,63240,73080,83940,102520,,
11500,"Anniston-Oxford-Jacksonville, AL",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,70,14.3,1.58,0.36,,23.11,48070,4.2,14.03,19.29,22.7,27.04,30.3,29190,40120,47210,56250,63030,,
11500,"Anniston-Oxford-Jacksonville, AL",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,50,9.6,1.125,0.47,,31.38,65280,2.5,22.07,25.83,30.46,37,42.37,45910,53720,63350,76960,88120,,
11500,"Anniston-Oxford-Jacksonville, AL",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,80,13.2,1.764,0.66,,32.55,67700,16.8,8.73,30.1,35.13,39.99,45.86,18160,62610,73060,83170,95380,,
11500,"Anniston-Oxford-Jacksonville, AL",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,30,37.4,0.771,1.15,,17.22,35810,5.9,10.7,13.27,17.09,20.9,23.54,22250,27590,35550,43470,48960,,
11500,"Anniston-Oxford-Jacksonville, AL",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,160,10.4,3.624,3.51,,18.57,38630,3.5,13.24,15.24,18.18,21.79,24.45,27540,31710,37820,45330,50860,,
11500,"Anniston-Oxford-Jacksonville, AL",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,60,12.7,1.398,8.03,,24.14,50200,6.9,16.83,20.46,22.6,24.73,35.3,35000,42550,47000,51440,73420,,
11540,"Appleton, WI",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,210,12.6,1.723,0.58,,60.6,126050,5.6,35.61,44.94,57.35,71.22,87.79,74080,93480,119280,148150,182610,,
11540,"Appleton, WI",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,2730,8.1,22.201,0.72,,36.75,76440,2.4,19.12,26.18,34.73,45.41,57.21,39780,54450,72230,94460,119000,,
11540,"Appleton, WI",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,420,13.7,3.414,0.85,,40.42,84080,4.1,22.72,28.48,37.44,46.15,55.68,47250,59230,77880,96000,115810,,
11540,"Appleton, WI",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,60,23.3,0.48,0.56,,39.62,82400,5.7,25.31,28.64,35.57,49.68,62.09,52640,59570,73990,103330,129140,,
11540,"Appleton, WI",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,150,7,1.185,0.94,,28.87,60040,8.5,14.3,19.51,26.09,33.87,41.28,29750,40580,54260,70450,85850,,
11540,"Appleton, WI",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,360,12.1,2.909,0.66,,22.85,47530,2.9,15.23,17.55,21.74,26.99,33.21,31680,36510,45230,56140,69080,,
11540,"Appleton, WI",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,60,30.4,0.528,0.51,,33.8,70300,7.2,21.77,26.45,33.06,40.26,48.88,45290,55010,68770,83730,101660,,
11540,"Appleton, WI",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,240,15,1.918,0.79,,32.33,67250,4.5,19.87,25.7,32.03,38.06,47.01,41340,53450,66620,79160,97770,,
11540,"Appleton, WI",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,110,14.9,0.919,0.68,,40.22,83660,4.4,24.81,32.4,38.84,48.51,58.7,51610,67380,80800,100900,122090,,
11540,"Appleton, WI",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,890,10.2,7.234,0.76,,44.04,91600,3.1,27.93,33.75,42.18,54.19,64.1,58090,70200,87730,112710,133330,,
11540,"Appleton, WI",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,120,8.6,0.99,0.37,,34.84,72470,2.4,20.8,27.25,34.18,40.76,53.22,43260,56670,71090,84790,110700,,
11540,"Appleton, WI",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,**,**,**,**,,19.21,39950,7.4,14.48,16.45,18.14,19.78,26.89,30110,34210,37720,41140,55930,,
11540,"Appleton, WI",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,530,10.4,4.276,4.14,,23.38,48630,2.8,15.65,18.71,23.37,28.09,31.15,32550,38920,48610,58430,64780,,
11640,"Arecibo, PR",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,160,16.3,5.544,0.18,,14.08,29280,8.8,8,8.78,11.54,16.2,26.22,16640,18270,24000,33690,54540,,
11640,"Arecibo, PR",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,90,23,3.283,0.74,,11.51,23950,4.7,7.87,8.52,9.74,13.71,18.22,16380,17720,20270,28510,37890,,
11700,"Asheville, NC",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,170,9.8,0.85,0.29,,54.58,113530,3.3,30.89,38.25,50.46,65.19,77.88,64250,79560,104960,135590,161980,,
11700,"Asheville, NC",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,2190,6,11.04,0.36,,32.37,67340,3,16.91,22.08,29.41,38.67,52.59,35170,45920,61180,80440,109390,,
11700,"Asheville, NC",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,240,21.4,1.215,0.3,,34.34,71420,1.9,25.01,28.38,33.63,39.16,46.53,52030,59030,69950,81440,96780,,
11700,"Asheville, NC",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,90,21,0.469,0.37,,23.67,49230,2.3,15.78,18.81,22.58,28.05,34.89,32810,39110,46970,58340,72570,,
11700,"Asheville, NC",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,720,11,3.608,0.82,,22.7,47220,3,13.94,17.12,21.89,27.54,33.87,28990,35610,45530,57290,70440,,
11700,"Asheville, NC",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,50,48.9,0.254,0.24,,37.49,77980,4,30.65,32.23,35.22,38.22,54.45,63740,67030,73260,79490,113250,,
11700,"Asheville, NC",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,230,6.8,1.179,0.49,,32.8,68230,2.2,22.09,25.77,30.68,38.59,47.65,45940,53610,63810,80260,99100,,
11700,"Asheville, NC",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,110,27.7,0.563,0.41,,37.79,78590,16,22.61,26.77,31.66,43.25,70.2,47020,55690,65860,89960,146020,,
11700,"Asheville, NC",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,420,14.1,2.102,0.22,,46.47,96660,4.3,26.76,32.44,43.2,58.71,73.5,55660,67480,89860,122130,152880,,
11700,"Asheville, NC",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,120,14.6,0.614,0.23,,38.14,79340,6,16.64,24.11,38.8,47.55,64.44,34600,50160,80710,98900,134040,,
11700,"Asheville, NC",4,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,50,0.9,0.267,1.23,,*,61760,1.7,*,*,*,*,*,39860,46340,61500,74520,84760,TRUE,
11700,"Asheville, NC",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,90,31.4,0.47,0.7,,17.36,36110,7.1,13.4,14.71,16.45,18.76,23.34,27870,30600,34220,39020,48540,,
11700,"Asheville, NC",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,370,13.3,1.868,1.81,,18.28,38030,3.5,13.51,15.38,17.95,21,23.43,28100,31990,37340,43680,48740,,
11700,"Asheville, NC",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,60,20.9,0.296,1.7,,21.77,45290,5.8,16.41,18.03,21.44,25.37,29.12,34140,37510,44590,52780,60570,,
12020,"Athens-Clarke County, GA",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,140,11.1,1.565,0.53,,50.53,105100,3.7,29.81,36.04,47.19,60.3,76.41,62010,74960,98150,125430,158930,,
12020,"Athens-Clarke County, GA",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1630,11.2,18.464,0.6,,31.23,64960,4.3,16.27,21.33,28.05,37.47,51.86,33840,44360,58350,77940,107870,,
12020,"Athens-Clarke County, GA",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,80,28.7,0.932,0.23,,39.38,81910,8,21.24,27.79,35.04,43.82,65.93,44180,57790,72890,91140,137140,,
12020,"Athens-Clarke County, GA",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,340,10.3,3.814,0.87,,22.01,45770,3.4,13.31,17.17,21.58,26.06,31.44,27670,35720,44890,54200,65390,,
12020,"Athens-Clarke County, GA",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,70,25,0.76,0.31,,30.54,63530,6.6,16.57,20.84,24.15,35.43,57.38,34460,43340,50230,73690,119360,,
12020,"Athens-Clarke County, GA",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,**,**,**,**,,39.14,81410,3.2,25.33,32.23,37.3,44.33,51.13,52690,67030,77590,92200,106360,,
12020,"Athens-Clarke County, GA",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,180,18.2,2.026,0.21,,47.57,98950,7.4,25.28,32.83,46.17,61.99,75.89,52580,68290,96030,128940,157840,,
12020,"Athens-Clarke County, GA",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,180,45.3,2.085,0.78,,27.12,56420,6,11.01,14.97,23.13,36.14,49.74,22890,31130,48110,75180,103460,,
